Date,Open,High,Low,Close,Adj Close,Volume
2020-07-23,1.715059,1.745277,1.669289,1.681106,1.681106,95968264
2020-07-24,1.681475,1.683531,1.620442,1.627040,1.627040,85132425
2020-07-25,1.627528,1.676907,1.627226,1.650259,1.650259,71923162
2020-07-26,1.649894,1.688557,1.624429,1.639788,1.639788,87426075
2020-07-27,1.640103,1.644749,1.519993,1.582029,1.582029,112990873
2020-07-28,1.582704,1.621183,1.554544,1.608426,1.608426,92846682
2020-07-29,1.608262,1.649822,1.588427,1.620851,1.620851,84236187
2020-07-30,1.621502,1.643893,1.558183,1.603334,1.603334,69171055
2020-07-31,1.602831,1.669473,1.597151,1.643628,1.643628,69984720
2020-08-01,1.643628,1.717969,1.605631,1.717130,1.717130,91724397
2020-08-02,1.718334,1.737267,1.546012,1.588756,1.588756,92987979
2020-08-03,1.589260,1.612342,1.568910,1.575806,1.575806,74230911
2020-08-04,1.575769,1.608324,1.559334,1.590275,1.590275,61885639
2020-08-05,1.590035,1.627956,1.587217,1.595863,1.595863,76959132
2020-08-06,1.595822,1.622447,1.577381,1.611653,1.611653,62837891
2020-08-07,1.612093,1.642426,1.554647,1.572326,1.572326,70793655
2020-08-08,1.572526,1.613746,1.562326,1.609819,1.609819,61718800
2020-08-09,1.611723,1.721884,1.591575,1.706980,1.706980,81276899
2020-08-10,1.708726,1.848741,1.704480,1.801131,1.801131,136346366
2020-08-11,1.801137,1.802037,1.627486,1.657848,1.657848,86130985
2020-08-12,1.658153,1.727957,1.597253,1.713749,1.713749,73069983
2020-08-13,1.713757,1.905360,1.658080,1.855754,1.855754,126656935
2020-08-14,1.856547,2.074676,1.817587,2.021338,2.021338,147784217
2020-08-15,2.020134,2.043801,1.917756,1.948192,1.948192,95630945
2020-08-16,1.948081,3.104878,1.912874,2.793306,2.793306,425917385
2020-08-17,2.793306,3.280369,2.682373,2.682373,2.682373,491175213
2020-08-18,2.699037,2.890986,2.520601,2.711085,2.711085,244953068
2020-08-19,2.711085,3.423952,2.668910,3.345876,3.345876,589606813
2020-08-20,3.354687,5.945028,3.273108,5.723157,5.723157,2292512926
2020-08-21,5.722621,9.432307,5.667022,6.171615,6.171615,4170231184
2020-08-22,6.138377,6.448837,5.356526,6.040213,6.040213,1553216210
2020-08-23,6.086182,7.173583,6.022138,6.413785,6.413785,1483940041
2020-08-24,6.417303,6.433573,5.757537,5.855077,5.855077,651989584
2020-08-25,5.855014,5.877943,4.881101,5.167533,5.167533,789356267
2020-08-26,5.170953,5.811118,4.953509,5.507584,5.507584,1010815043
2020-08-27,5.501181,5.509340,4.953853,5.012315,5.012315,659488012
2020-08-28,5.007703,5.439290,4.894817,5.368413,5.368413,545623952
2020-08-29,5.400588,5.434580,5.075007,5.130928,5.130928,498069543
2020-08-30,5.114034,5.790560,5.095478,5.512964,5.512964,583246290
2020-08-31,5.497308,5.568648,5.129237,5.133354,5.133354,541165704
2020-09-01,5.130740,5.158822,4.988566,5.004658,5.004658,464910255
2020-09-02,5.006186,5.227904,4.122167,4.426554,4.426554,508356830
2020-09-03,4.426195,4.435160,3.470131,3.565434,3.565434,416473324
2020-09-04,3.566079,4.479944,3.351366,4.264036,4.264036,646760694
2020-09-05,4.269210,4.506497,3.473137,3.757683,3.757683,503799867
2020-09-06,3.757683,4.031596,3.405969,3.929134,3.929134,346616271
2020-09-07,3.936086,3.950241,3.336579,3.601142,3.601142,291670975
2020-09-08,3.602936,3.793036,3.415177,3.525691,3.525691,238351756
2020-09-09,3.529090,3.878593,3.438839,3.841564,3.841564,241194438
2020-09-10,3.842866,4.037780,3.732808,3.824383,3.824383,265414166
2020-09-11,3.824383,3.870578,3.641332,3.827433,3.827433,187233808
2020-09-12,3.827698,4.138487,3.773444,4.098450,4.098450,210775775
2020-09-13,4.098450,4.118310,3.678373,3.818393,3.818393,226246285
2020-09-14,3.816237,3.953446,3.703170,3.834192,3.834192,167695432
2020-09-15,3.833630,3.851580,3.462761,3.475426,3.475426,145086131
2020-09-16,3.476331,3.552542,3.343855,3.419190,3.419190,127361189
2020-09-17,3.418971,3.529688,3.217841,3.270724,3.270724,136966413
2020-09-18,3.270724,3.418353,2.959730,3.013550,3.013550,184356276
2020-09-19,3.021547,3.157657,2.986843,3.067306,3.067306,122559404
2020-09-20,3.064442,3.119908,2.839910,2.911571,2.911571,101215718
2020-09-21,2.910265,2.946602,2.538793,2.575332,2.575332,130550131
2020-09-22,2.574947,3.246631,2.549160,3.228787,3.228787,202499365
2020-09-23,3.230111,3.230910,2.721121,2.744979,2.744979,270172372
2020-09-24,2.748939,3.144640,2.733776,3.102863,3.102863,168634909
2020-09-25,3.107185,3.219583,2.944083,3.116174,3.116174,142239875
2020-09-26,3.126617,3.178154,3.051815,3.099307,3.099307,121966620
2020-09-27,3.100380,3.105121,2.976339,3.085057,3.085057,100729216
2020-09-28,3.079235,4.250847,3.076875,3.783106,3.783106,566247480
2020-09-29,3.775126,4.369452,3.768781,4.093381,4.093381,635837595
2020-09-30,4.097266,4.102743,3.854442,4.008077,4.008077,252873641
2020-10-01,4.013684,4.377807,3.860165,4.017314,4.017314,371045852
2020-10-02,4.019618,4.237972,3.618859,3.832300,3.832300,403531497
2020-10-03,3.797292,3.873837,3.721461,3.734600,3.734600,190122144
2020-10-04,3.736112,3.741745,3.532408,3.630324,3.630324,175014526
2020-10-05,3.633905,3.879087,3.633905,3.816762,3.816762,184954172
2020-10-06,3.814894,3.814894,3.292168,3.365737,3.365737,212765829
2020-10-07,3.365040,3.365040,3.123169,3.258406,3.258406,202407704
2020-10-08,3.263837,3.459260,3.034893,3.365371,3.365371,223479616
2020-10-09,3.377913,3.594417,3.276339,3.489430,3.489430,209072352
2020-10-10,3.486627,3.862191,3.482909,3.637612,3.637612,254655342
2020-10-11,3.628721,3.771220,3.532404,3.652053,3.652053,164014673
2020-10-12,3.652133,3.721017,3.508813,3.634534,3.634534,168165416
2020-10-13,3.639510,3.657078,3.468478,3.531410,3.531410,126506529
2020-10-14,3.531857,3.551770,3.283494,3.358114,3.358114,136540448
2020-10-15,3.344264,3.502797,3.246048,3.432436,3.432436,144951300
2020-10-16,3.434283,3.490834,3.240374,3.244125,3.244125,123224244
2020-10-17,3.239402,3.283592,3.139514,3.262094,3.262094,105388599
2020-10-18,3.259981,3.433219,3.253383,3.406321,3.406321,97022347
2020-10-19,3.406896,3.482964,3.259133,3.350584,3.350584,116391847
2020-10-20,3.357481,3.376985,3.095632,3.145715,3.145715,112707106
2020-10-21,3.144156,3.410278,3.132895,3.277301,3.277301,124734468
2020-10-22,3.275561,3.572917,3.271367,3.481812,3.481812,132941991
2020-10-23,3.487934,3.645359,3.406868,3.519648,3.519648,126156600
2020-10-24,3.519660,3.557475,3.432955,3.489896,3.489896,101841848
2020-10-25,3.489896,3.490921,3.313422,3.348748,3.348748,93028511
2020-10-26,3.348750,3.407117,3.094820,3.244838,3.244838,120267652
2020-10-27,3.244830,3.292054,3.154030,3.209479,3.209479,102671202
2020-10-28,3.209486,3.244001,2.993805,3.059672,3.059672,102797754
2020-10-29,3.059668,3.116089,2.854107,2.887228,2.887228,112387946
2020-10-30,2.887245,2.910869,2.768022,2.866108,2.866108,109124833
2020-10-31,2.866122,2.989374,2.855943,2.919543,2.919543,91821074
2020-11-01,2.919543,3.177042,2.874567,3.130044,3.130044,124134113
2020-11-02,3.129993,3.175546,2.961348,2.992402,2.992402,101934088
2020-11-03,2.992387,2.995377,2.815911,2.878436,2.878436,104746171
2020-11-04,2.878407,2.984167,2.652423,2.770393,2.770393,124588696
2020-11-05,2.770422,2.949290,2.692997,2.897660,2.897660,139291672
2020-11-06,2.897671,3.347720,2.884919,3.304928,3.304928,161502965
2020-11-07,3.304928,3.470397,2.948915,3.058164,3.058164,186595247
2020-11-08,3.058164,3.288011,3.014953,3.181793,3.181793,127780754
2020-11-09,3.181825,3.231545,3.032488,3.163100,3.163100,119767298
2020-11-10,3.163326,3.251452,3.089584,3.211375,3.211375,120774707
2020-11-11,3.211369,3.808839,3.211369,3.513575,3.513575,288956146
2020-11-12,3.513557,3.781658,3.403778,3.485437,3.485437,277821890
2020-11-13,3.485435,3.626091,3.439236,3.616606,3.616606,174525051
2020-11-14,3.616606,3.627899,3.331546,3.419279,3.419279,194527663
2020-11-15,3.419279,3.467073,3.249097,3.317585,3.317585,145281673
2020-11-16,3.317582,3.460284,3.282679,3.423740,3.423740,126043461
2020-11-17,3.463257,3.531165,3.413505,3.449434,3.449434,149823096
2020-11-18,3.449422,3.478069,3.200754,3.329558,3.329558,166289428
2020-11-19,3.329485,3.338040,3.198664,3.263475,3.263475,133315607
2020-11-20,3.263529,3.630596,3.259989,3.531696,3.531696,213557690
2020-11-21,3.531694,4.280411,3.530344,4.219859,4.219859,528066156
2020-11-22,4.219859,4.226734,3.641392,3.872175,3.872175,327880112
2020-11-23,3.872187,4.203759,3.798283,4.203750,4.203750,312210277
2020-11-24,4.202778,4.588939,3.994641,4.317796,4.317796,453199862
2020-11-25,4.318182,5.035349,4.141773,4.408203,4.408203,610753905
2020-11-26,4.405212,4.629087,3.259982,3.673035,3.673035,497453663
2020-11-27,3.674802,3.811803,3.346591,3.585459,3.585459,256373928
2020-11-28,3.586968,3.921215,3.481916,3.755497,3.755497,227561390
2020-11-29,3.756136,3.828296,3.603405,3.749627,3.749627,175687884
2020-11-30,3.749545,3.965106,3.691745,3.901722,3.901722,237551987
2020-12-01,3.903011,4.042706,3.568060,3.649185,3.649185,242599842
2020-12-02,3.650066,3.832717,3.594224,3.762933,3.762933,188243571
2020-12-03,3.764049,3.823876,3.691719,3.770275,3.770275,143399303
2020-12-04,3.770825,4.344159,3.499564,3.527108,3.527108,513039441
2020-12-05,3.524245,3.782482,3.480242,3.759026,3.759026,191333018
2020-12-06,3.758208,3.762635,3.572162,3.678351,3.678351,129763996
2020-12-07,3.678309,3.709058,3.534714,3.575679,3.575679,140899577
2020-12-08,3.575458,3.580160,3.186736,3.238154,3.238154,174121680
2020-12-09,3.237989,3.306534,3.031681,3.277521,3.277521,164183860
2020-12-10,3.277159,3.295565,3.073699,3.144483,3.144483,112351708
2020-12-11,3.144592,3.260725,2.969576,2.997356,2.997356,151677143
2020-12-12,2.995708,3.219302,2.991195,3.189398,3.189398,123061401
2020-12-13,3.189588,3.338138,3.112688,3.264859,3.264859,130152930
2020-12-14,3.265568,3.279734,3.153787,3.219214,3.219214,120074622
2020-12-15,3.219370,3.298612,3.146236,3.162269,3.162269,133688436
2020-12-16,3.161475,3.324466,3.089103,3.321403,3.321403,172686590
2020-12-17,3.322195,3.467160,3.187084,3.230168,3.230168,243713466
2020-12-18,3.230708,3.303665,3.174102,3.229788,3.229788,157820225
2020-12-19,3.229273,3.367972,3.217754,3.249906,3.249906,162067311
2020-12-20,3.249436,3.306489,3.139651,3.156205,3.156205,169539888
2020-12-21,3.157483,3.240111,2.917058,2.962933,2.962933,188276439
2020-12-22,2.960256,3.011584,2.819714,2.991366,2.991366,172332430
2020-12-23,2.991090,3.002412,2.047785,2.335747,2.335747,236599548
2020-12-24,2.337280,2.581334,2.264656,2.577493,2.577493,181299541
2020-12-25,2.577506,2.751759,2.535593,2.582886,2.582886,156795723
2020-12-26,2.582780,2.625235,2.489650,2.529716,2.529716,136861013
2020-12-27,2.529491,2.819346,2.418428,2.604007,2.604007,201337355
2020-12-28,2.612899,2.773620,2.591484,2.650469,2.650469,174113614
2020-12-29,2.650224,2.710064,2.420271,2.532067,2.532067,182090235
2020-12-30,2.530700,2.539159,2.415436,2.433553,2.433553,137540248
2020-12-31,2.432770,2.522745,2.363660,2.449293,2.449293,150993454
2021-01-01,2.447636,2.693483,2.419359,2.501533,2.501533,194121720
2021-01-02,2.501613,2.657133,2.441254,2.499490,2.499490,226311855
2021-01-03,2.499674,3.041629,2.455082,3.041629,3.041629,325168905
2021-01-04,3.042642,3.353789,2.690346,3.228842,3.228842,600097784
2021-01-05,3.234458,3.665077,3.107901,3.438936,3.438936,739878375
2021-01-06,3.439900,3.853700,3.280030,3.648901,3.648901,616535817
2021-01-07,3.649791,3.854675,3.425846,3.474688,3.474688,497258472
2021-01-08,3.473359,3.516392,3.088061,3.357377,3.357377,351005163
2021-01-09,3.357094,3.766743,3.275039,3.655239,3.655239,366113876
2021-01-10,3.659119,4.061928,3.288692,3.606876,3.606876,546000952
2021-01-11,3.606592,3.606592,2.634934,3.074448,3.074448,458235992
2021-01-12,3.074863,3.246323,2.895583,2.980823,2.980823,275907431
2021-01-13,2.981094,3.252597,2.907971,3.226020,3.226020,247920014
2021-01-14,3.225512,3.339212,3.105123,3.203263,3.203263,290322194
2021-01-15,3.206405,3.771251,3.196886,3.553652,3.553652,624500944
2021-01-16,3.553993,3.802892,3.453214,3.543246,3.543246,481926924
2021-01-17,3.537279,3.733566,3.329850,3.665533,3.665533,406344509
2021-01-18,3.667573,4.358075,3.603823,4.158456,4.158456,965640263
2021-01-19,4.155765,4.254571,3.822886,3.856221,3.856221,473962838
2021-01-20,3.844866,3.966186,3.483218,3.799108,3.799108,381938861
2021-01-21,3.800585,3.808306,3.213942,3.213942,3.213942,369346407
2021-01-22,3.212322,3.485371,2.969691,3.362600,3.362600,319795769
2021-01-23,3.360071,3.747852,3.320182,3.623541,3.623541,386101666
2021-01-24,3.623874,3.847506,3.468292,3.588884,3.588884,389403859
2021-01-25,3.586507,3.802696,3.505220,3.546944,3.546944,418566122
2021-01-26,3.547334,3.654934,3.272247,3.435164,3.435164,297067071
2021-01-27,3.434783,3.441744,3.078489,3.136722,3.136722,248274215
2021-01-28,3.135123,3.364198,3.085850,3.322142,3.322142,246218394
2021-01-29,3.558055,3.801612,3.309357,3.511522,3.511522,697362255
2021-01-30,3.510133,3.588721,3.346144,3.472365,3.472365,306198148
2021-01-31,3.473843,3.754306,3.422984,3.519544,3.519544,421555374
2021-02-01,3.518991,4.298937,3.400232,4.138599,4.138599,1084404767
2021-02-02,4.144520,4.154326,3.818443,3.951586,3.951586,641408209
2021-02-03,3.951149,4.779567,3.876169,4.601537,4.601537,1000543103
2021-02-04,4.605194,4.646151,4.150601,4.437429,4.437429,690161412
2021-02-05,4.436692,5.456855,4.427231,5.174842,5.174842,1192522262
2021-02-06,5.169557,5.362037,4.721414,4.882210,4.882210,825959597
2021-02-07,4.886114,5.006628,4.316134,4.637352,4.637352,698309451
2021-02-08,4.632776,4.921295,4.514321,4.853349,4.853349,670809650
2021-02-09,4.852682,5.216117,4.680768,5.106875,5.106875,758524996
2021-02-10,5.105630,5.902345,4.946642,5.524169,5.524169,1227317118
2021-02-11,5.529739,6.164352,5.414078,5.940832,5.940832,1184768806
2021-02-12,5.936575,6.280187,5.696088,6.154472,6.154472,918141274
2021-02-13,6.151300,7.884562,6.151300,7.655438,7.655438,2087054696
2021-02-14,7.654598,7.743535,6.544193,6.719733,6.719733,1288234913
2021-02-15,6.710805,6.899675,5.628356,6.166648,6.166648,1005386730
2021-02-16,6.155638,6.520674,5.923481,6.166273,6.166273,686902871
2021-02-17,6.166213,6.393268,5.745720,6.362399,6.362399,590100042
2021-02-18,6.363566,6.643976,6.292837,6.547324,6.547324,596141743
2021-02-19,6.548264,6.722176,6.223356,6.523261,6.523261,598292090
2021-02-20,6.524098,6.902112,6.045980,6.253925,6.253925,869974623
2021-02-21,6.246745,6.478620,6.122094,6.327372,6.327372,513941205
2021-02-22,6.330086,6.339915,4.704710,5.547948,5.547948,766605965
2021-02-23,5.546555,5.563377,3.850046,4.643685,4.643685,827662491
2021-02-24,4.647712,5.124281,4.426407,4.743414,4.743414,489994939
2021-02-25,4.741064,5.087058,4.534618,4.537841,4.537841,345542442
2021-02-26,4.547426,4.660425,4.138186,4.436847,4.436847,322360300
2021-02-27,4.439433,4.709867,4.420500,4.498401,4.498401,259942626
2021-02-28,4.498682,4.550839,3.973268,4.259447,4.259447,268523897
2021-03-01,4.262623,4.654285,4.222714,4.602552,4.602552,303981715
2021-03-02,4.598466,4.894237,4.464251,4.659898,4.659898,370769219
2021-03-03,4.661423,4.972522,4.620949,4.852223,4.852223,330197721
2021-03-04,4.850134,4.940212,4.547781,4.670597,4.670597,320109676
2021-03-05,4.669881,4.678966,4.358946,4.631902,4.631902,268354508
2021-03-06,4.628910,5.241384,4.547460,5.079442,5.079442,425960228
2021-03-07,5.082144,5.238073,4.926674,5.122446,5.122446,335051441
2021-03-08,5.127071,5.234575,4.927594,5.150719,5.150719,307908527
2021-03-09,5.155276,5.513372,5.099321,5.416083,5.416083,438357698
2021-03-10,5.418489,5.441719,5.019409,5.075398,5.075398,395213303
2021-03-11,5.071472,5.193456,4.827231,5.176002,5.176002,415446034
2021-03-12,5.185701,5.443460,5.002484,5.138765,5.138765,568132198
2021-03-13,5.139745,5.379593,4.889030,5.331134,5.331134,431123905
2021-03-14,5.330303,5.430901,5.117341,5.117341,5.117341,329229742
2021-03-15,5.115797,5.328940,4.854215,5.034082,5.034082,428420733
2021-03-16,5.035005,5.204286,4.818131,5.204286,5.204286,317411818
2021-03-17,5.203843,5.635667,5.086806,5.603223,5.603223,435582237
2021-03-18,5.602052,6.202820,5.544195,6.131635,6.131635,626122117
2021-03-19,6.134080,6.343852,5.906068,5.972180,5.972180,521140647
2021-03-20,5.968912,6.085971,5.716579,5.718502,5.718502,379601296
2021-03-21,5.722279,5.795251,5.452881,5.644664,5.644664,363946677
2021-03-22,5.645637,5.944339,5.378930,5.382081,5.382081,434666915
2021-03-23,5.380213,5.826902,5.260194,5.826902,5.826902,431290594
2021-03-24,5.824904,5.928087,5.063687,5.168646,5.168646,425883027
2021-03-25,5.164836,5.178993,4.759025,4.999675,4.999675,352436028
2021-03-26,4.999300,5.354812,4.995205,5.345336,5.345336,273613205
2021-03-27,5.344427,5.495640,5.248214,5.358704,5.358704,324903878
2021-03-28,5.357197,6.244286,5.307588,5.919099,5.919099,641249795
2021-03-29,5.918063,7.167116,5.898707,6.834209,6.834209,998522994
2021-03-30,6.833328,7.386361,6.655194,6.701823,6.701823,740966676
2021-03-31,6.699927,8.366058,6.671437,7.901516,7.901516,1334027871
2021-04-01,7.926462,8.105478,7.454762,7.503880,7.503880,775654275
2021-04-02,7.485091,7.792895,7.215373,7.641343,7.641343,562211777
2021-04-03,7.640598,7.683120,6.885965,6.912222,6.912222,473053496
2021-04-04,6.911472,8.142065,6.825198,7.984023,7.984023,649611079
2021-04-05,7.997483,8.867159,7.997483,8.735352,8.735352,918275547
2021-04-06,8.743995,9.645014,8.242093,9.344169,9.344169,1092818281
2021-04-07,9.346525,11.250313,8.724864,9.890240,9.890240,2788646849
2021-04-08,9.967215,10.213503,9.070154,10.167499,10.167499,1177034063
2021-04-09,10.174865,11.036850,9.535483,10.457732,10.457732,922515351
2021-04-10,10.459256,11.331647,9.666290,10.065726,10.065726,829811208
2021-04-11,10.066596,10.166766,9.493205,9.675089,9.675089,526557696
2021-04-12,9.669637,9.775938,9.187561,9.411211,9.411211,509511614
2021-04-13,9.407087,9.744514,9.046186,9.563203,9.563203,510316902
2021-04-14,9.569723,9.990028,8.853055,9.317469,9.317469,602504297
2021-04-15,9.303103,9.852209,9.134481,9.739403,9.739403,523494241
2021-04-16,9.731391,10.638547,9.032588,10.208996,10.208996,936259188
2021-04-17,10.201372,10.408753,9.384893,9.533267,9.533267,573952390
2021-04-18,9.524532,9.617776,7.156053,8.424002,8.424002,774639879
2021-04-19,8.446775,9.185391,7.817681,7.855550,7.855550,786074952
2021-04-20,7.837239,8.056749,6.932632,7.918314,7.918314,590091836
2021-04-21,7.925527,8.437500,7.418804,7.686156,7.686156,484262074
2021-04-22,7.662818,8.184448,6.986478,6.999276,6.999276,550495720
2021-04-23,6.988649,7.159147,5.646499,6.568882,6.568882,724319390
2021-04-24,6.576407,6.616465,5.957616,6.007357,6.007357,349323478
2021-04-25,6.019679,6.682457,5.846800,6.195288,6.195288,352687996
2021-04-26,6.214132,7.104158,6.129968,7.104158,7.104158,363015788
2021-04-27,7.109379,7.565812,7.006309,7.551266,7.551266,315350876
2021-04-28,7.558022,7.869943,6.950106,7.411663,7.411663,315140857
2021-04-29,7.414976,7.461911,6.971916,7.267895,7.267895,247661690
2021-04-30,7.270858,7.825055,7.134448,7.745534,7.745534,281533862
2021-05-01,7.750926,8.209304,7.623852,8.139038,8.139038,328900155
2021-05-02,8.143212,8.178993,7.624655,7.849592,7.849592,272933838
2021-05-03,7.848603,9.398588,7.833875,9.298103,9.298103,760560214
2021-05-04,9.343473,10.180489,8.499714,8.743155,8.743155,1167271953
2021-05-05,8.700655,10.271178,8.615154,9.920297,9.920297,992405947
2021-05-06,9.916884,12.968951,9.637628,12.968951,12.968951,1520581637
2021-05-07,13.175590,15.323430,11.177593,11.946142,11.946142,3293135317
2021-05-08,11.887900,12.473851,11.233701,11.850868,11.850868,1056341405
2021-05-09,11.819494,12.456232,10.919025,11.626722,11.626722,697124345
2021-05-10,11.614479,12.165837,9.490713,10.091246,10.091246,767768944
2021-05-11,10.062370,12.502552,9.581669,12.337927,12.337927,1543596417
2021-05-12,12.322299,12.355631,9.526709,9.526709,9.526709,939762534
2021-05-13,9.663339,10.454664,9.030853,9.675209,9.675209,778078454
2021-05-14,9.668113,10.888810,9.619504,10.222857,10.222857,683088252
2021-05-15,10.224206,10.524275,9.304625,9.354180,9.354180,516098039
2021-05-16,9.326091,10.558402,8.730152,9.333132,9.333132,638307012
2021-05-17,9.311511,9.311511,7.980941,8.494138,8.494138,584624764
2021-05-18,8.481239,9.259955,8.404399,8.692640,8.692640,488332988
2021-05-19,8.703511,8.842461,4.236862,5.523040,5.523040,756497542
2021-05-20,5.459256,6.981671,4.913351,6.681243,6.681243,558192221
2021-05-21,6.656198,7.273826,4.831647,5.682547,5.682547,538415108
2021-05-22,5.682906,5.712784,4.829816,5.174130,5.174130,383572549
2021-05-23,5.182375,5.491942,3.405253,4.325546,4.325546,458486139
2021-05-24,4.300703,6.958521,4.264416,6.235163,6.235163,1074530222
2021-05-25,6.259944,6.537095,5.518382,6.156472,6.156472,524495929
2021-05-26,6.145830,7.692396,6.145830,7.244517,7.244517,699522648
2021-05-27,7.244982,7.983898,7.108450,7.178778,7.178778,611551372
2021-05-28,7.233084,7.311247,5.955914,6.269119,6.269119,569672163
2021-05-29,6.272421,6.716605,5.483705,5.854744,5.854744,422199776
2021-05-30,5.858163,6.526364,5.476432,6.100900,6.100900,356195579
2021-05-31,6.088518,6.627050,5.875727,6.627050,6.627050,354548861
2021-06-01,6.619635,6.705792,6.173686,6.328914,6.328914,341627588
2021-06-02,6.324531,6.790331,6.140476,6.460461,6.460461,330059739
2021-06-03,6.460548,7.088394,6.378006,6.698467,6.698467,311259563
2021-06-04,6.704841,6.860040,5.798236,6.213083,6.213083,413418267
2021-06-05,6.210376,6.462806,5.685191,5.884657,5.884657,320085189
2021-06-06,5.882994,6.102555,5.812832,6.047849,6.047849,233935300
2021-06-07,6.037310,6.197425,5.335802,5.359055,5.359055,233818409
2021-06-08,5.370364,5.489855,4.761907,5.385190,5.385190,330853950
2021-06-09,5.368184,5.529831,5.084500,5.514872,5.514872,298325349
2021-06-10,5.521544,5.569845,4.984704,5.071239,5.071239,232834547
2021-06-11,5.083018,5.255924,4.673339,4.780482,4.780482,206078796
2021-06-12,4.784230,4.855739,4.364572,4.643168,4.643168,214940065
2021-06-13,4.647843,5.070698,4.474078,5.063003,5.063003,233625203
2021-06-14,5.053370,5.232105,4.916895,5.092681,5.092681,256783047
2021-06-15,5.352195,5.489632,5.090997,5.378345,5.378345,273417324
2021-06-16,5.192959,5.368552,5.013564,5.049185,5.049185,200603049
2021-06-17,5.057115,5.400185,4.939569,5.040483,5.040483,167904388
2021-06-18,5.043300,5.098373,4.527623,4.628615,4.628615,172915416
2021-06-19,4.638789,4.759238,4.475320,4.492928,4.492928,130239819
2021-06-20,4.483860,4.656118,4.164569,4.597795,4.597795,156181747
2021-06-21,4.586306,4.614336,3.453496,3.459148,3.459148,221199178
2021-06-22,3.455238,3.713387,2.908207,3.313221,3.313221,278095111
2021-06-23,3.317810,3.858455,3.174808,3.646936,3.646936,228345682
2021-06-24,3.718843,4.051728,3.524595,3.889195,3.889195,165259045
2021-06-25,3.899437,3.987107,3.488318,3.553582,3.553582,188592112
2021-06-26,3.535488,3.664012,3.325036,3.550781,3.550781,182408290
